Gournay-le-Guérin,EURE,NORMANDIE,132,77.79566169,73.12024184,72.93177458
Cazeneuve-Montaut,HAUTE GARONNE,OCCITANIE,70,74.38276725,77.5087893,72.93146836
Épercieux-Saint-Paul,LOIRE,AUVERGNE RHONE ALPES,727,71.81478636,82.56173436,72.92992919
Jouy-en-Pithiverais,LOIRET,CENTRE VAL DE LOIRE,271,73.90242983,81.92385941,72.92271295
Bricquebosq,MANCHE,NORMANDIE,585,73.61185997,81.71250106,72.92185618
Villers-Patras,COTE D'OR,BOURGOGNE FRANCHE COMTE,104,74.53665417,66.88896173,72.92177492
Bréry,JURA,BOURGOGNE FRANCHE COMTE,227,74.15428359,83.69916543,72.92130912
Brécy,CHER,CENTRE VAL DE LOIRE,982,72.9835176,80.86629869,72.92023449
Vrigne-Meuse,ARDENNES,GRAND EST,300,74.07520717,71.11711558,72.91783463
Andilly,CHARENTE MARITIME,NOUVELLE AQUITAINE,2217,73.04396052,86.76089486,72.91712352
Rotherens,SAVOIE,AUVERGNE RHONE ALPES,371,74.5726639,80.64381473,72.91708273
Labergement-lès-Seurre,COTE D'OR,BOURGOGNE FRANCHE COMTE,999,73.81000264,77.02752194,72.91563264
Fontaine-Bellenger,EURE,NORMANDIE,1134,75.91402358,80.68703541,72.91553882
Aydie,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,138,74.86647474,77.91247664,72.91501412
Saint-Léger-près-Troyes,AUBE,GRAND EST,869,69.67466159,66.44838035,72.91474257
Saint-Simon,LOT,OCCITANIE,171,71.07733764,70.2859937,72.91209861
Ribennes,LOZERE,OCCITANIE,169,71.70955845,82.03276835,72.90900018
Saint-Paul-du-Vernay,CALVADOS,NORMANDIE,811,72.52541868,80.74068684,72.90586183
Laurie,CANTAL,AUVERGNE RHONE ALPES,91,63.51465236,60.44665824,72.9054338
Lachapelle-sous-Chaux,TERRITOIRE DE BELFORT,BOURGOGNE FRANCHE COMTE,730,73.15323314,77.81606821,72.90410767
Dammartin-en-Serve,YVELINES,ILE DE FRANCE,1186,76.79526183,85.617531,72.90289179
Haulmé,ARDENNES,GRAND EST,91,68.89502997,65.61019372,72.90199429
Navailles-Angos,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,1495,74.0050359,92.81050904,72.90116087
Charny,COTE D'OR,BOURGOGNE FRANCHE COMTE,34,77.71297002,67.0509138,72.89943256
Bussy-le-Repos,MARNE,GRAND EST,134,70.92021128,76.30184946,72.89907712
Lourenties,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,358,72.69123495,89.10734951,72.89256732
Les Déserts,SAVOIE,AUVERGNE RHONE ALPES,780,73.61872049,70.2345742,72.89196288
Hannapes,AISNE,HAUTS DE FRANCE,315,72.18269547,75.21821714,72.89001783
Samognat,AIN,AUVERGNE RHONE ALPES,657,77.42432493,76.0390895,72.88921929
Oyeu,ISERE,AUVERGNE RHONE ALPES,981,74.57894344,84.02228352,72.88857009
Orléans,LOIRET,CENTRE VAL DE LOIRE,2457.265334,73.23926075,71.1480754,72.88530976
Champvoux,NIEVRE,BOURGOGNE FRANCHE COMTE,312,70.86690423,72.75489375,72.88405417
Nançois-le-Grand,MEUSE,GRAND EST,72,71.26458513,78.96653662,72.88233812
Le Pian-Médoc,GIRONDE,NOUVELLE AQUITAINE,3114.813951,73.33861954,91.36771319,72.88180342
Steinbrunn-le-Bas,HAUT RHIN,GRAND EST,722,74.370785,73.82660406,72.8815185
Montcoy,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,251,75.19276923,84.12968758,72.88100391
Verfeuil,GARD,OCCITANIE,608,73.83039422,75.21602427,72.87987265
La Chapelle-Saint-Mesmin,LOIRET,CENTRE VAL DE LOIRE,2724,73.14507429,71.09275281,72.87526175
Joch,PYRENEES ORIENTALES,OCCITANIE,263,70.36655199,72.34808014,72.87259641
Grez-Neuville,MAINE ET LOIRE,PAYS DE LA LOIRE,1449,72.39632486,88.61602412,72.87068061
Cauville,CALVADOS,NORMANDIE,161,72.56070401,82.41642238,72.87024653
Villers-au-Bois,PAS DE CALAIS,HAUTS DE FRANCE,561,74.72509405,74.78981586,72.86724736
Chantemerle-les-Blés,DROME,AUVERGNE RHONE ALPES,1278,74.20461297,76.66753153,72.86675446
Celsoy,HAUTE MARNE,GRAND EST,108,67.92606661,66.30392839,72.86622365
Bouillac,TARN ET GARONNE,OCCITANIE,647,75.03668203,85.18580963,72.86550047
Chancé,ILLE ET VILAINE,BRETAGNE,307,71.50334317,87.02073923,72.86509903
Sainte-Colome,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,354,73.7808145,77.73576697,72.86453758
Vielle-Adour,HAUTES PYRENEES,OCCITANIE,509,73.58477128,99.18152119,72.86421771
Bazainville,YVELINES,ILE DE FRANCE,1443,75.80531178,83.32611838,72.86383345
Stuckange,MOSELLE,GRAND EST,1051,74.10756423,84.09401762,72.86028413
Saint-Guiraud,HERAULT,OCCITANIE,207,72.84491242,86.15843457,72.85813439
Ville-sur-Ancre,SOMME,HAUTS DE FRANCE,270,69.72928702,72.32343708,72.85656948
Buzet-sur-Tarn,HAUTE GARONNE,OCCITANIE,2716,75.35816741,83.12861411,72.8561704
Saint-Coutant-le-Grand,CHARENTE MARITIME,NOUVELLE AQUITAINE,416,72.04819493,72.88024021,72.85554831
Champosoult,ORNE,NORMANDIE,96,70.78650558,67.94375869,72.85516613
Boulleville,EURE,NORMANDIE,1145,76.2200277,83.39217228,72.85202183
Bessoncourt,TERRITOIRE DE BELFORT,BOURGOGNE FRANCHE COMTE,1225,72.22012265,92.04563338,72.8501882
Marchemaisons,ORNE,NORMANDIE,152,71.95398978,77.11245002,72.84995585
Viterbe,TARN,OCCITANIE,360,73.80384763,84.93027763,72.84873075
Cresserons,CALVADOS,NORMANDIE,1158,72.06683082,79.57297793,72.84740217
Guillos,GIRONDE,NOUVELLE AQUITAINE,450,75.80261423,82.64804504,72.84692164
Sonthonnax-la-Montagne,AIN,AUVERGNE RHONE ALPES,318,77.33734461,76.06405719,72.84543562
Périers-sur-le-Dan,CALVADOS,NORMANDIE,488,71.94967996,69.963095,72.84538004
Sainte-Foi,ARIEGE,OCCITANIE,25,71.74723971,76.40743883,72.84213459
Commer,MAYENNE,PAYS DE LA LOIRE,1204,73.48893406,74.25884907,72.84186192
Boinville-en-Mantois,YVELINES,ILE DE FRANCE,294,74.62875829,76.27579845,72.84121346
Chèvreville,OISE,HAUTS DE FRANCE,428,74.61900114,80.06112753,72.83977737
Saint-Eusèbe,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,1185,73.72818972,71.53773246,72.83647126
Lartigue,GERS,OCCITANIE,180,76.06015215,81.46424333,72.83446056
Mulhausen,BAS RHIN,GRAND EST,480,75.19686719,81.31722999,72.83398228
Rimbach-près-Guebwiller,HAUT RHIN,GRAND EST,188,75.22079503,76.75288835,72.83076376
Roquetoire,PAS DE CALAIS,HAUTS DE FRANCE,1948,74.26983241,75.9092833,72.82880527
Spycker,NORD,HAUTS DE FRANCE,1807,72.79326886,71.44605853,72.82635471
Bouglainval,EURE ET LOIR,CENTRE VAL DE LOIRE,775,75.0197174,78.63403424,72.82184499
Sully,CALVADOS,NORMANDIE,140,72.35463068,70.7373074,72.8214867
Adam-lès-Passavant,DOUBS,BOURGOGNE FRANCHE COMTE,91,73.42153589,72.57764126,72.81726652
Beauregard-Vendon,PUY DE DOME,AUVERGNE RHONE ALPES,1172,71.56048853,90.7246502,72.81720112
Moissy-Cramayel,SEINE ET MARNE,ILE DE FRANCE,67.00111673,75.17707443,72.77662283,72.8163602
Souvigné,DEUX SEVRES,NOUVELLE AQUITAINE,914,74.99490256,79.4074322,72.81399784
Baconnes,MARNE,GRAND EST,270,70.83740697,88.98787859,72.81335132
Arrans,COTE D'OR,BOURGOGNE FRANCHE COMTE,76,74.49116883,73.66673124,72.81231952
Bellegarde-Poussieu,ISERE,AUVERGNE RHONE ALPES,987,74.87772065,74.65019766,72.81123545
Chalain-d'Uzore,LOIRE,AUVERGNE RHONE ALPES,539,72.36353689,79.45223778,72.81041471
Saint-Pierre-des-Ifs,CALVADOS,NORMANDIE,456,72.24426069,69.40226449,72.80974435
Lynde,NORD,HAUTS DE FRANCE,750,72.33496278,76.61429134,72.80834533
Saint-Martin-l'Heureux,MARNE,GRAND EST,84,70.63891717,96.95488921,72.80771093
Navès,TARN,OCCITANIE,683,74.18591586,70.34464162,72.80574054
Montirat,AUDE,OCCITANIE,77,73.23688612,71.45193478,72.80117741
Ignaucourt,SOMME,HAUTS DE FRANCE,78,70.67611084,87.18960012,72.80034374
Bressuire,DEUX SEVRES,NOUVELLE AQUITAINE,2650.757572,75.52805461,78.89941463,72.7977024
Minversheim,BAS RHIN,GRAND EST,668,74.83686386,85.96102838,72.79730757
Saint-Jean-la-Bussière,RHONE,AUVERGNE RHONE ALPES,1220,72.40759428,71.09649069,72.79207904
Vouzy,MARNE,GRAND EST,293,70.70788685,75.51574436,72.79175115
Le Pout,GIRONDE,NOUVELLE AQUITAINE,596,73.54365332,85.17889171,72.78925364
Saint-Ferréol-de-Comminges,HAUTE GARONNE,OCCITANIE,53,84.00082054,71.93230728,72.78570438
Saint-Benoît-d'Hébertot,CALVADOS,NORMANDIE,422,72.57787089,77.02876454,72.7834584
Bouvron,MEURTHE ET MOSELLE,GRAND EST,247,70.73304585,75.3489332,72.78335462
Batzendorf,BAS RHIN,GRAND EST,993,75.14105728,74.80196108,72.78241382
Senoncourt-les-Maujouy,MEUSE,GRAND EST,90,72.85523301,82.09134582,72.78224665
Saint-Ondras,ISERE,AUVERGNE RHONE ALPES,631,74.99597431,82.24322575,72.78057142
Meyrieu-les-Étangs,ISERE,AUVERGNE RHONE ALPES,991,74.34408101,80.82768254,72.78035069
Haut-Mauco,LANDES,NOUVELLE AQUITAINE,944,75.95202628,78.67712899,72.77877953
Grandfontaine,BAS RHIN,GRAND EST,410,75.64357759,77.28623001,72.77795761
Saint-Igny-de-Roche,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,757,74.23753857,75.89220041,72.77764823
Sainte-Marguerite-sur-Duclair,SEINE MARITIME,NORMANDIE,2018,71.92645171,69.37103762,72.77618876
Saint-Rémy,CORREZE,NOUVELLE AQUITAINE,224,72.21702259,70.72278567,72.77554949
Lemud,MOSELLE,GRAND EST,457,74.2406241,90.91419637,72.77105376
Saint-Haon-le-Vieux,LOIRE,AUVERGNE RHONE ALPES,960,71.49084055,70.07120252,72.77056824
Vair-sur-Loire,LOIRE ATLANTIQUE,PAYS DE LA LOIRE,4624,75.18021034,82.24871178,72.76893707
Falletans,JURA,BOURGOGNE FRANCHE COMTE,391,74.39537037,73.01918509,72.76822177
Bauzemont,MEURTHE ET MOSELLE,GRAND EST,152,70.20067275,86.65615612,72.76776535
Labastidette,HAUTE GARONNE,OCCITANIE,2501,72.75473277,78.77475959,72.76661396
Blainville-Crevon,SEINE MARITIME,NORMANDIE,1212,71.82222856,92.38866322,72.76155565
Taxenne,JURA,BOURGOGNE FRANCHE COMTE,104,73.08896687,84.60929944,72.76037736
Saint-Étienne-Lardeyrol,HAUTE LOIRE,AUVERGNE RHONE ALPES,760,75.53120928,79.39558215,72.7590774
Éturqueraye,EURE,NORMANDIE,291,76.40418895,87.78396616,72.75839656
Neuville-Vitasse,PAS DE CALAIS,HAUTS DE FRANCE,508,74.34797775,71.2887285,72.7581902
Chavanne,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,235,75.45729406,77.53343194,72.75752475
Érin,PAS DE CALAIS,HAUTS DE FRANCE,228,73.75139584,73.7608281,72.75736607
Tellecey,COTE D'OR,BOURGOGNE FRANCHE COMTE,143,72.71608333,86.62986129,72.75663931
Saint-Remy-la-Calonne,MEUSE,GRAND EST,106,73.25860826,91.10235197,72.7560576
Vimont,CALVADOS,NORMANDIE,710,72.16412114,86.8071237,72.7558186
Canteloup,MANCHE,NORMANDIE,215,71.64822488,79.25494712,72.75497817
Bréhain-la-Ville,MEURTHE ET MOSELLE,GRAND EST,383,70.55411212,80.88818082,72.75118199
Aurons,BOUCHES DU RHONE,PROVENCE ALPES COTE D'AZUR,542,73.89590564,73.86871732,72.74456665
Courcival,SARTHE,PAYS DE LA LOIRE,95,69.20627297,71.69409618,72.74223219
Isômes,HAUTE MARNE,GRAND EST,152,69.42159605,74.49237289,72.73676681
Forfry,SEINE ET MARNE,ILE DE FRANCE,217,77.10299999,80.33194803,72.73515143
Hailles,SOMME,HAUTS DE FRANCE,418,69.92705036,78.12907112,72.73457765
Uttenheim,BAS RHIN,GRAND EST,554,75.02062403,78.03325687,72.73233169
Alleyrat,CORREZE,NOUVELLE AQUITAINE,95,71.17667278,70.54566304,72.72741579
Ougny,NIEVRE,BOURGOGNE FRANCHE COMTE,25,65.75885419,63.84661053,72.72714485
Marly,MOSELLE,GRAND EST,39.53409628,74.10068968,71.10227348,72.72642019
Orthevielle,LANDES,NOUVELLE AQUITAINE,911,75.57146012,80.65625199,72.72332086
Saint-Jean-de-Livet,CALVADOS,NORMANDIE,209,72.02675527,69.58651476,72.72141558
Lucey,MEURTHE ET MOSELLE,GRAND EST,623,71.1824702,75.89056174,72.72132369
Foissac,AVEYRON,OCCITANIE,465,73.40219643,81.31918725,72.72087677
Douy-la-Ramée,SEINE ET MARNE,ILE DE FRANCE,323,76.44346254,81.61855082,72.7156864
Bragayrac,HAUTE GARONNE,OCCITANIE,324,76.44021255,104.1417768,72.70752685
Berlancourt,AISNE,HAUTS DE FRANCE,113,72.39746759,75.17934164,72.70539622
Castillon,HAUTES PYRENEES,OCCITANIE,81,69.4932926,73.93004167,72.70434499
Donnery,LOIRET,CENTRE VAL DE LOIRE,2779,73.06959272,79.68917444,72.70140758
Vienne-en-Val,LOIRET,CENTRE VAL DE LOIRE,1937,73.14969057,90.89132078,72.70037243
La Baffe,VOSGES,GRAND EST,648,72.2145492,81.54901867,72.70009303
Freissinières,HAUTES ALPES,PROVENCE ALPES COTE D'AZUR,208,76.293735,82.30606241,72.69904435
Montbellet,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,803,73.25604503,82.53714261,72.69717834
Tercé,VIENNE,NOUVELLE AQUITAINE,1116,72.30805448,94.58300908,72.69559451
Barretaine,JURA,BOURGOGNE FRANCHE COMTE,177,74.01885487,71.45800483,72.69464102
Champagny-sous-Uxelles,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,97,73.92499611,85.54959375,72.69335842
Saint-Pancrace,DORDOGNE,NOUVELLE AQUITAINE,182,72.36857166,73.55040621,72.69225159
Nanteuil-la-Forêt,MARNE,GRAND EST,267,71.01023272,78.9779109,72.69093885
Saint-Germain-sur-Sèves,MANCHE,NORMANDIE,180,71.84760426,70.85012088,72.69089151
Salvizinet,LOIRE,AUVERGNE RHONE ALPES,595,71.56631661,75.40438661,72.69030327
Baslieux-lès-Fismes,MARNE,GRAND EST,318,70.80843743,80.09233208,72.69006457
Cesny-aux-Vignes,CALVADOS,NORMANDIE,434,72.29156393,86.43725897,72.6890043
Sivry-Courtry,SEINE ET MARNE,ILE DE FRANCE,1243,76.52615089,83.49192699,72.68828273
Serres-Morlaàs,PYRENEES ATLANTIQUES,NOUVELLE AQUITAINE,777,72.64708849,89.07993756,72.68717122
Montlouis-sur-Loire,INDRE ET LOIRE,CENTRE VAL DE LOIRE,1885.066613,71.58515467,84.82065511,72.68623701
Saint-Michel-d'Halescourt,SEINE MARITIME,NORMANDIE,121,72.84683752,70.73226377,72.68140579
Senaux,TARN,OCCITANIE,33,69.71275494,62.47810567,72.6809437
Escalans,LANDES,NOUVELLE AQUITAINE,263,75.57943409,74.52397765,72.68029175
Taizé,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,170,76.3229336,72.31960501,72.67600669
La Biolle,SAVOIE,AUVERGNE RHONE ALPES,2473,74.14378675,92.15162734,72.67537164
Pin,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,690,75.41533413,87.09140985,72.67503035
Lanta,HAUTE GARONNE,OCCITANIE,2028,74.1555721,92.85419035,72.67481544
Vergéal,ILLE ET VILAINE,BRETAGNE,804,71.85969393,80.53000761,72.6747447
Candillargues,HERAULT,OCCITANIE,1688,70.87240286,74.68727355,72.67411883
Saint-Caprais,GERS,OCCITANIE,141,73.35367741,78.83476714,72.67257047
Saint-Genest-de-Contest,TARN,OCCITANIE,297,73.66589526,83.36219371,72.66908214
Guenroc,COTES D ARMOR,BRETAGNE,219,71.09819452,75.65313242,72.66783995
Lanrivoaré,FINISTERE,BRETAGNE,1465,72.07403348,84.40994998,72.66731273
Flavignerot,COTE D'OR,BOURGOGNE FRANCHE COMTE,175,71.81534669,68.41957537,72.66703652
Izeure,COTE D'OR,BOURGOGNE FRANCHE COMTE,857,70.98474013,86.67824806,72.66681961
Prailles,DEUX SEVRES,NOUVELLE AQUITAINE,675,75.0198219,87.10930892,72.66651605
Bief-des-Maisons,JURA,BOURGOGNE FRANCHE COMTE,73,75.06049083,81.07638756,72.6601518
Séniergues,LOT,OCCITANIE,129,70.74086834,75.00464819,72.66010095
La Fontaine-Saint-Martin,SARTHE,PAYS DE LA LOIRE,621,70.32185212,82.72477066,72.65908187
Saussenac,TARN,OCCITANIE,585,74.35039595,81.54125342,72.65849495
Plagne,AIN,AUVERGNE RHONE ALPES,123,76.79587559,75.11737719,72.6577829
Saint-Étienne-l'Allier,EURE,NORMANDIE,555,76.32729491,83.33068967,72.65592255
Orléans,LOIRET,CENTRE VAL DE LOIRE,2.80000803,70.28876636,63.33162603,72.64983302
Planfoy,LOIRE,AUVERGNE RHONE ALPES,1025,72.44099932,80.48682522,72.64562507
Lestiou,LOIR ET CHER,CENTRE VAL DE LOIRE,285,73.47431313,78.24397087,72.64527349
Saint-Lumine-de-Coutais,LOIRE ATLANTIQUE,PAYS DE LA LOIRE,2128,74.44752289,89.04529722,72.64091469
Nuzéjouls,LOT,OCCITANIE,382,76.79597284,72.81573663,72.63887274
Marcellaz-Albanais,HAUTE SAVOIE,AUVERGNE RHONE ALPES,1887,74.33357188,81.07365391,72.63663306
Esclanèdes,LOZERE,OCCITANIE,385,76.94009142,90.57901346,72.63278479
Saint-Christo-en-Jarez,LOIRE,AUVERGNE RHONE ALPES,1864,71.96992287,68.88421513,72.63202621
Sougy,LOIRET,CENTRE VAL DE LOIRE,835,73.44388396,84.02292636,72.62961002
Vers,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,232,72.56423777,79.7318319,72.6294109
Estrées-Deniécourt,SOMME,HAUTS DE FRANCE,325,69.46680928,76.3108936,72.6282871
Curdin,SAONE ET LOIRE,BOURGOGNE FRANCHE COMTE,317,73.15417871,73.81941858,72.62466391
Ollezy,AISNE,HAUTS DE FRANCE,187,71.12879463,77.4365254,72.62453201
Brotte-lès-Ray,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,75,74.09986863,68.21367346,72.62443856
Vandelainville,MEURTHE ET MOSELLE,GRAND EST,138,71.26504276,83.31574449,72.6240236
Bercenay-en-Othe,AUBE,GRAND EST,474,69.05519443,81.31074424,72.62355209
Demandolx,ALPES DE HAUTE PROVENCE,PROVENCE ALPES COTE D'AZUR,135,73.54934391,77.78338922,72.62336968
Orbigny-au-Val,HAUTE MARNE,GRAND EST,96,69.20000592,69.17906652,72.62054059
Contamine-Sarzin,HAUTE SAVOIE,AUVERGNE RHONE ALPES,692,72.86002868,82.24319273,72.61998512
Hémevez,MANCHE,NORMANDIE,181,73.28803682,75.8142181,72.61878625
Brenoux,LOZERE,OCCITANIE,379,76.78038206,95.39714938,72.6144265
Sainte-Croix-de-Caderle,GARD,OCCITANIE,113,72.12700299,67.30253242,72.61198664
Noisy-le-Roi,YVELINES,ILE DE FRANCE,2557.607685,72.82144545,69.0821738,72.61179772
Vercoiran,DROME,AUVERGNE RHONE ALPES,142,71.95230019,68.17490167,72.60744091
Lissey,MEUSE,GRAND EST,113,71.73306123,73.07076803,72.60626417
Boulot,HAUTE SAONE,BOURGOGNE FRANCHE COMTE,681,75.14502934,91.49253388,72.60446195
Bercenay-le-Hayer,AUBE,GRAND EST,187,69.32846487,75.55752352,72.6017276
Ferrières-Haut-Clocher,EURE,NORMANDIE,1188,75.39825344,76.56024995,72.6015368
La Chapelle-Onzerain,LOIRET,CENTRE VAL DE LOIRE,123,73.4191954,82.5496523,72.60121806
Boiry-Becquerelle,PAS DE CALAIS,HAUTS DE FRANCE,433,74.3065601,70.46397771,72.59954515
Saint-Sériès,HERAULT,OCCITANIE,967,70.88640997,77.30352046,72.59844312
Condé-Northen,MOSELLE,GRAND EST,669,74.02126233,85.59335407,72.59577274
Faverolles,EURE ET LOIR,CENTRE VAL DE LOIRE,869,74.72522144,78.31580352,72.59542267
Nouilhan,HAUTES PYRENEES,OCCITANIE,198,70.15637689,73.0571258,72.59496182
Roche-Saint-Secret-Béconne,DROME,AUVERGNE RHONE ALPES,446,72.57021692,73.80934206,72.5910872
Rignieux-le-Franc,AIN,AUVERGNE RHONE ALPES,976,76.83330451,78.50438831,72.58452017
Espiens,LOT ET GARONNE,NOUVELLE AQUITAINE,378,71.66157978,81.9239566,72.58295609
Saint-Jean-de-Paracol,AUDE,OCCITANIE,120,71.79842413,68.92541453,72.57868021
Francières,SOMME,HAUTS DE FRANCE,200,68.99210974,73.6180434,72.57818852
Malbo,CANTAL,AUVERGNE RHONE ALPES,100,63.74689909,62.20041982,72.57750664
La Rivière,ISERE,AUVERGNE RHONE ALPES,758,74.15028618,83.01799852,72.57606495
Gerberoy,OISE,HAUTS DE FRANCE,93,77.78329897,75.90274918,72.57581848
Cempuis,OISE,HAUTS DE FRANCE,527,74.62477166,76.01578986,72.57514386
Canavaggia,HAUTE CORSE,CORSE,100,70.69513071,64.83683624,72.57464357
Épiez-sur-Chiers,MEURTHE ET MOSELLE,GRAND EST,182,71.15848477,76.45434678,72.57170702
Trépot,DOUBS,BOURGOGNE FRANCHE COMTE,530,72.6428074,78.12895924,72.56862799
Eslettes,SEINE MARITIME,NORMANDIE,1555,71.67146567,85.81888964,72.56691724
Saint-Méry,SEINE ET MARNE,ILE DE FRANCE,354,77.8413665,83.3645125,72.56569642
Frais,TERRITOIRE DE BELFORT,BOURGOGNE FRANCHE COMTE,209,72.16522866,92.62948806,72.56285241
Épône,YVELINES,ILE DE FRANCE,657.361468,74.42141033,74.58453849,72.56197412
Goudet,HAUTE LOIRE,AUVERGNE RHONE ALPES,59,69.40562269,64.5242251,72.56116148
Le Bosc du Theil,EURE,NORMANDIE,1363,75.89271519,92.82998374,72.5544286
Krautwiller,BAS RHIN,GRAND EST,235,73.3907445,77.42757502,72.55380459
Rothois,OISE,HAUTS DE FRANCE,227,74.73633801,76.58832397,72.55293386
Saint-Pierre-de-Buzet,LOT ET GARONNE,NOUVELLE AQUITAINE,288,71.62633514,74.61554637,72.55285902
Sainte-Colombe,MANCHE,NORMANDIE,216,74.65501817,81.22138102,72.55194877
Orvilliers,YVELINES,ILE DE FRANCE,829,77.53986618,88.84618692,72.54872106
Bathernay,DROME,AUVERGNE RHONE ALPES,249,74.46549611,84.16048667,72.54494438
Rouziers-de-Touraine,INDRE ET LOIRE,CENTRE VAL DE LOIRE,1292,71.91374982,98.31078627,72.54438224
Agnières,PAS DE CALAIS,HAUTS DE FRANCE,247,74.41798957,82.01155151,72.54252307
La Rouaudière,MAYENNE,PAYS DE LA LOIRE,333,70.48345722,73.18753515,72.5418442
Bourdic,GARD,OCCITANIE,383,73.67549962,77.05165244,72.54174805
Mécringes,MARNE,GRAND EST,199,70.659012,71.67678812,72.54021193
Crécy-au-Mont,AISNE,HAUTS DE FRANCE,354,71.52115705,78.43888969,72.53941385
Beaumont-Pied-de-Boeuf,SARTHE,PAYS DE LA LOIRE,483,69.61820773,67.70015932,72.5391501
Crouay,CALVADOS,NORMANDIE,538,72.3585269,81.55181779,72.53829371
La Fare-les-Oliviers,BOUCHES DU RHONE,PROVENCE ALPES COTE D'AZUR,2482.442016,72.32535205,72.14885458,72.53651609
Berzème,ARDECHE,AUVERGNE RHONE ALPES,179,74.33981615,77.50301076,72.53553199
Selles,MARNE,GRAND EST,402,70.47657567,92.64283139,72.53434566
Memmelshoffen,BAS RHIN,GRAND EST,332,74.45651565,79.95739366,72.53212331
La Queue-en-Brie,VAL DE MARNE,ILE DE FRANCE,4034.20537,71.70285688,70.69841006,72.53126546
Cours,DEUX SEVRES,NOUVELLE AQUITAINE,553,75.81265883,85.48180186,72.52954295
Elbeuf-en-Bray,SEINE MARITIME,NORMANDIE,418,72.29156641,70.71618048,72.52942404
Lagarde-Paréol,VAUCLUSE,PROVENCE ALPES COTE D'AZUR,316,75.10557715,83.86179302,72.52806453
Quinçay,VIENNE,NOUVELLE AQUITAINE,2218,71.94004928,87.01379926,72.52433691
Mauressargues,GARD,OCCITANIE,150,73.6175967,84.63495236,72.52375962
Saint-Thierry,MARNE,GRAND EST,636,70.87299655,87.26521964,72.52318864
Crimolois,COTE D'OR,BOURGOGNE FRANCHE COMTE,796,71.40668359,67.50714019,72.5227081
Goyrans,HAUTE GARONNE,OCCITANIE,846,72.92500685,75.97197864,72.51586557
La Côte-en-Couzan,LOIRE,AUVERGNE RHONE ALPES,70,67.47599222,62.50329753,72.51033775
Guiseniers,EURE,NORMANDIE,460,76.44096166,76.7317915,72.50830463
Osches,MEUSE,GRAND EST,54,74.66764966,88.30061202,72.50242269
Sainte-Radegonde,GERS,OCCITANIE,183,71.55673819,70.88965052,72.49772157
Nandax,LOIRE,AUVERGNE RHONE ALPES,508,72.87122947,81.09681169,72.4969793
Neuflize,ARDENNES,GRAND EST,777,72.59179436,76.63911937,72.49692612
Neuvy-le-Barrois,CHER,CENTRE VAL DE LOIRE,142,71.69553313,72.00777401,72.49653884
Avanton,VIENNE,NOUVELLE AQUITAINE,2154,71.33367181,85.81182942,72.49640943
Le Boullay-Thierry,EURE ET LOIR,CENTRE VAL DE LOIRE,556,74.58664674,75.39840068,72.49546598
Hettenschlag,HAUT RHIN,GRAND EST,334,74.87968326,83.08907972,72.49463942
Vonges,COTE D'OR,BOURGOGNE FRANCHE COMTE,344,72.14539331,84.51458079,72.49249334
Roquepine,GERS,OCCITANIE,40,69.24734374,64.17927224,72.49155514
Zudausques,PAS DE CALAIS,HAUTS DE FRANCE,890,74.498023,85.88503262,72.4909182
Barisey-la-Côte,MEURTHE ET MOSELLE,GRAND EST,223,71.00755339,83.57293448,72.48533733
Hem-Hardinval,SOMME,HAUTS DE FRANCE,357,70.15635416,71.85925897,72.48518791
Papleux,AISNE,HAUTS DE FRANCE,125,72.66522649,73.59928971,72.48373366
Brulange,MOSELLE,GRAND EST,102,74.1753269,77.58772849,72.48226765
Cosges,JURA,BOURGOGNE FRANCHE COMTE,366,73.91531583,79.94515609,72.48135913
Vaux-Saules,COTE D'OR,BOURGOGNE FRANCHE COMTE,168,72.11223342,81.15419343,72.48118925
Marainviller,MEURTHE ET MOSELLE,GRAND EST,672,71.17129753,70.55439134,72.48080107
Landouzy-la-Cour,AISNE,HAUTS DE FRANCE,185,70.86234244,70.8503985,72.48031989
Luplanté,EURE ET LOIR,CENTRE VAL DE LOIRE,386,74.69400892,80.87909694,72.47953562
Manonville,MEURTHE ET MOSELLE,GRAND EST,242,71.86118194,75.95880975,72.47864011
Thuy,HAUTES PYRENEES,OCCITANIE,19,72.96747422,104.7897596,72.4767322
Vauchamps,MARNE,GRAND EST,356,70.16551538,71.76791962,72.47436535
Francon,HAUTE GARONNE,OCCITANIE,243,76.97063077,75.76986515,72.47293699
Benay,AISNE,HAUTS DE FRANCE,208,71.56360734,75.35246775,72.47288813
La Roche-sur-Grane,DROME,AUVERGNE RHONE ALPES,174,73.62885833,79.99141091,72.47192724
